dataset,k,radius_lambda,threshold,acceptance_mode,seed_count,oos_f1_mean,oos_f1_std,oos_f1_min,known_f1_mean,known_f1_std,known_f1_min,accuracy_mean,accuracy_std,accuracy_min,known_recall_mean,known_recall_std,known_recall_min,false_accept_rate_mean,false_accept_rate_std,false_accept_rate_min,false_reject_rate_mean,false_reject_rate_std,false_reject_rate_min,auroc_mean,auroc_std,auroc_min,aupr_oos_mean,aupr_oos_std,aupr_oos_min,paper_oos_f1,delta_oos_f1_pp,beats_paper_oos_f1_mean
banking77_oos,1,1.0,1.0,nearest_sphere,3,0.8847079648636532,0.0067072185940520515,0.8768404642300364,0.6890481484663966,0.008970156084479087,0.6764199502962025,0.8198529411764706,0.00800486844046792,0.8100490196078431,0.8546666666666667,0.015326085243430211,0.838,0.16926406926406926,0.010918406316139903,0.1538961038961039,0.14533333333333334,0.0153260852434302,0.125,0.9154129870129871,0.0033379691859555783,0.9113032467532468,0.9700221565102373,0.0015658844124126071,0.9681171537302224,88.23,0.24079648636531203,True
banking77_oos,4,1.25,0.7,nearest_sphere,3,0.8846479241558356,0.0038249835762331932,0.8818920487521764,0.34673362858646106,0.027664544814606853,0.3259134630758168,0.8027777777777777,0.006182217128232859,0.7982843137254902,0.24333333333333332,0.025249862485874176,0.224,0.012012987012987012,0.001214823826874656,0.01038961038961039,0.7566666666666667,0.02524986248587419,0.721,0.9008574675324675,0.006262130365854084,0.8931068181818183,0.9654771034835198,0.0032332743658095367,0.9612603617787403,88.23,0.23479241558355568,True
banking77_oos,2,4.0,0.7,nearest_sphere,3,0.8845695827572895,0.013752207984499065,0.8685356085669511,0.6790060359968365,0.008251728208047518,0.6719334978399728,0.8180555555555555,0.016407946419691836,0.8,0.8313333333333333,0.012657891697365028,0.816,0.1632034632034632,0.025395800517166677,0.1292207792207792,0.16866666666666666,0.012657891697365016,0.153,0.9105056277056276,0.0042548363023354,0.9044928571428571,0.9681114959936444,0.002391206145479969,0.964741353824893,88.23,0.226958275728947,True
banking77_oos,4,1.25,0.7,normalized_union,3,0.8845398053260175,0.0039014313134660833,0.8817297924829488,0.34553782273026096,0.029659891684165454,0.3211732281248498,0.8024509803921568,0.006597949382212384,0.7973039215686275,0.24333333333333332,0.025249862485874176,0.224,0.012229437229437229,0.0013603685162312266,0.01038961038961039,0.7566666666666667,0.02524986248587419,0.721,0.9029474025974026,0.005495786889942552,0.8960866883116883,0.9664926224289753,0.002848020933695449,0.9627673230249865,88.23,0.22398053260174322,True
banking77_oos,5,0.5,1.1,nearest_sphere,3,0.88411438722735,0.008168827747437876,0.8734263354882613,0.6440395255279262,0.013317843318258627,0.6294029306538339,0.8142156862745097,0.010052008163926375,0.8,0.769,0.00979795897113272,0.757,0.14816017316017316,0.015247838532040455,0.1292207792207792,0.23099999999999998,0.00979795897113271,0.219,0.8933325757575757,0.008418811403361103,0.8829545454545454,0.96263003184281,0.00358576233801082,0.9589296204537094,88.23,0.1814387227349954,True
banking77_oos,3,0.75,0.75,nearest_sphere,3,0.8840512361351642,0.00210127720896209,0.8823784095829124,0.33239903667265924,0.020447154303972134,0.31768289161773455,0.801470588235294,0.003306553324321567,0.7987745098039216,0.22399999999999998,0.02054263858417414,0.208,0.008225108225108224,0.0010713739108887082,0.007467532467532467,0.7760000000000001,0.020542638584174155,0.747,0.9013985930735932,0.004521899048213032,0.8951905844155844,0.9652279409692545,0.0020943268285801165,0.962325271882992,88.23,0.17512361351641914,True
banking77_oos,3,0.75,0.75,normalized_union,3,0.8840512361351642,0.00210127720896209,0.8823784095829124,0.33238664938259505,0.0204296369651791,0.31768289161773455,0.801470588235294,0.003306553324321567,0.7987745098039216,0.22399999999999998,0.02054263858417414,0.208,0.008225108225108224,0.0010713739108887082,0.007467532467532467,0.7760000000000001,0.020542638584174155,0.747,0.9017854978354979,0.004970755966346491,0.8950935064935066,0.9653966039323163,0.002270582901542125,0.962317598297813,88.23,0.17512361351641914,True
banking77_oos,5,0.5,1.1,normalized_union,3,0.8838978389020915,0.00828446627136078,0.8729996595165135,0.6478538203761105,0.013149128715158291,0.6341710941523907,0.8151143790849673,0.00982296625175757,0.8012254901960785,0.7696666666666667,0.010208928554075711,0.757,0.1487012987012987,0.015509832353891152,0.12954545454545455,0.2303333333333333,0.010208928554075701,0.218,0.8936086580086581,0.008420270215790315,0.8832142857142857,0.9627677834086888,0.0035640897659290974,0.9590899615521129,88.23,0.15978389020914108,True
banking77_oos,5,1.25,1.0,normalized_union,3,0.88366597461368,0.005911229182616774,0.8767263427109975,0.6596584749170138,0.017369481115332333,0.6372904755814346,0.8166666666666668,0.007485194066043345,0.8061274509803922,0.799,0.016309506430300054,0.786,0.15670995670995672,0.01096336905812041,0.14123376623376624,0.20099999999999998,0.016309506430300092,0.178,0.9006955627705628,0.007150653406305181,0.891976948051948,0.9657355811818761,0.0027067318626317876,0.963277686734793,88.23,0.1365974613679981,True
banking77_oos,5,1.25,0.7,normalized_union,3,0.8834662489102157,0.0036338999870401006,0.879430563625799,0.3499250092464062,0.023633009204608486,0.324364876987903,0.8016339869281045,0.005622434815060563,0.7950980392156862,0.243,0.022861904265976337,0.223,0.014285714285714285,0.0020704682326524873,0.012662337662337663,0.757,0.02286190426597635,0.725,0.9006955627705628,0.007150653406305181,0.891976948051948,0.9657355811818761,0.0027067318626317876,0.963277686734793,88.23,0.11662489102157281,True
banking77_oos,1,1.0,1.0,normalized_union,3,0.8834468351286414,0.007086589205905094,0.8759757155247181,0.6864586430362206,0.01027426251547061,0.671958031658787,0.8179738562091504,0.008115011465254276,0.8083333333333333,0.8569999999999999,0.01576916823001984,0.84,0.17196969696969697,0.012094125579825959,0.15487012987012988,0.14300000000000002,0.01576916823001983,0.122,0.9156095238095238,0.003853813081792067,0.9107691558441557,0.9701696326334667,0.001853992556592431,0.96787492650003,88.23,0.11468351286413281,True
banking77_oos,5,1.25,0.7,nearest_sphere,3,0.8834345534741121,0.003695613348759891,0.8793028322440087,0.34676653542202945,0.021654353534637977,0.32313805578451776,0.801062091503268,0.005318621176065317,0.7948529411764705,0.24233333333333332,0.02269116323349002,0.222,0.014177489177489178,0.0021427478217774156,0.012662337662337663,0.7576666666666667,0.022691163233490033,0.726,0.898712012987013,0.0072391471540480925,0.8898607142857142,0.9647111440853706,0.0029167476237363455,0.9619368123293808,88.23,0.11345534741120389,True
banking77_oos,1,3.0,0.75,normalized_union,3,0.8833935087236259,0.01096315245050239,0.8679245283018868,0.6738539019698001,0.023415134958670328,0.6486170058810385,0.8167483660130719,0.013682140538399072,0.7975490196078432,0.8153333333333334,0.022365648262954976,0.791,0.16125541125541126,0.018880241578113813,0.14025974025974025,0.18466666666666665,0.022365648262955003,0.155,0.9046450216450216,0.004758848702055965,0.9004146103896103,0.9663993012228153,0.0025200180372482762,0.9636832840325134,88.23,0.10935087236258312,True
banking77_oos,1,0.25,0.8,nearest_sphere,3,0.8832749409750061,0.0035320938099746083,0.8803344867358708,0.32176013287234273,0.033955614311179064,0.28881893173404755,0.8003267973856208,0.006278635966287871,0.7946078431372549,0.22166666666666668,0.027475241379993173,0.197,0.009199134199134198,0.00040494127562488557,0.008766233766233766,0.7783333333333333,0.027475241379993194,0.74,0.9163714285714285,0.003538040936428994,0.9114149350649351,0.9701463048556199,0.00153783633572708,0.9680384913306744,88.23,0.09749409750061488,True
banking77_oos,1,0.25,0.8,normalized_union,3,0.8832749409750061,0.0035320938099746083,0.8803344867358708,0.32176013287234273,0.033955614311179064,0.28881893173404755,0.8003267973856208,0.006278635966287871,0.7946078431372549,0.22166666666666668,0.027475241379993173,0.197,0.009199134199134198,0.00040494127562488557,0.008766233766233766,0.7783333333333333,0.027475241379993194,0.74,0.9163758658008657,0.0035446903198256665,0.9114094155844156,0.9701499791052294,0.0015420405395234495,0.9680360907655119,88.23,0.09749409750061488,True
banking77_oos,2,0.25,1.1,nearest_sphere,3,0.8832656579134809,0.0061188039139009704,0.8752780153977758,0.6730596104363223,0.003594053805942247,0.6687141167649929,0.8138071895424837,0.005622434815060521,0.8066176470588236,0.8210000000000001,0.01994993734325997,0.793,0.1630952380952381,0.006473634817635572,0.15422077922077923,0.17900000000000002,0.019949937343259994,0.162,0.9089912337662337,0.009583379811963052,0.8954383116883117,0.9674683142162076,0.003959243757213143,0.9618914729573049,88.23,0.09656579134808396,True
banking77_oos,2,0.25,1.1,normalized_union,3,0.8832656579134809,0.0061188039139009704,0.8752780153977758,0.6738272921297019,0.0044275721398059345,0.6687141167649929,0.8141339869281046,0.005808128296462797,0.8068627450980392,0.8210000000000001,0.01994993734325997,0.793,0.1630952380952381,0.006473634817635572,0.15422077922077923,0.17900000000000002,0.019949937343259994,0.162,0.9089931818181819,0.009594852594443612,0.895424025974026,0.9674687960652245,0.003964196420095563,0.9618851994263893,88.23,0.09656579134808396,True
banking77_oos,5,0.25,0.85,nearest_sphere,3,0.8832209120840914,0.004033695216906931,0.8787613204791119,0.36362894473050283,0.016366421080305126,0.34267229725330617,0.8008986928104576,0.0058046796301737535,0.7938725490196078,0.258,0.016673332000533083,0.242,0.018614718614718615,0.0038446579368683147,0.01396103896103896,0.742,0.016673332000533083,0.719,0.8900366883116884,0.009089191848477214,0.8787782467532468,0.9612799410076814,0.004014174195602186,0.9569496052662838,88.23,0.09209120840912988,True
banking77_oos,5,0.25,0.85,normalized_union,3,0.8832209120840914,0.004033695216906931,0.8787613204791119,0.3632027846414525,0.016285234707463174,0.34276524555758386,0.8008169934640522,0.005808128296462841,0.7938725490196078,0.258,0.016673332000533083,0.242,0.018614718614718615,0.0038446579368683147,0.01396103896103896,0.742,0.016673332000533083,0.719,0.8900377705627704,0.00908529368287759,0.8787814935064935,0.9612844980493018,0.00400901821033288,0.9569591820064945,88.23,0.09209120840912988,True
banking77_oos,4,0.75,0.75,normalized_union,3,0.8829752712816809,0.0027033504995803543,0.8803468208092485,0.3234891391508243,0.02047813360308606,0.302785586516038,0.7991013071895425,0.004498660097364796,0.7943627450980392,0.2223333333333333,0.018372685039360893,0.206,0.009956709956709957,0.0008098825512497711,0.00909090909090909,0.7776666666666667,0.01837268503936091,0.752,0.899445670995671,0.006027499155861538,0.8915896103896104,0.9650361219466522,0.0032120846436720653,0.960784555382053,88.23,0.06752712816808071,True
banking77_oos,4,0.75,0.75,nearest_sphere,3,0.882932871492594,0.002744920927663117,0.8802196214419882,0.3237252707895983,0.01908465498622823,0.30496324869301966,0.7991013071895425,0.004303004602046982,0.7946078431372549,0.22199999999999998,0.018672618098881228,0.205,0.009956709956709957,0.0008098825512497711,0.00909090909090909,0.778,0.018672618098881242,0.752,0.8987122294372294,0.006318309364207196,0.8905344155844156,0.9647011273495613,0.0033732117557414417,0.9602543374148313,88.23,0.06328714925939494,True
banking77_oos,5,0.5,0.8,normalized_union,3,0.8828186865309631,0.004054828074592111,0.878311499272198,0.3521501500738961,0.017997181741572478,0.3296450137876887,0.8002450980392157,0.005706101336677875,0.7933823529411764,0.246,0.019612920911140877,0.227,0.01634199134199134,0.0031958491472366666,0.012662337662337663,0.754,0.019612920911140887,0.727,0.8936086580086581,0.008420270215790315,0.8832142857142857,0.9627677834086888,0.0035640897659290974,0.9590899615521129,88.23,0.051868653096306616,True
banking77_oos,5,0.5,0.8,nearest_sphere,3,0.8827760769399636,0.004102360379135255,0.8781836704991995,0.3508663611510459,0.017884142622496987,0.3285028851555421,0.7999999999999999,0.005706101336677875,0.7931372549019607,0.24566666666666667,0.019938795238317583,0.226,0.01634199134199134,0.0031958491472366666,0.012662337662337663,0.7543333333333333,0.01993879523831759,0.727,0.8933325757575757,0.008418811403361103,0.8829545454545454,0.96263003184281,0.00358576233801082,0.9589296204537094,88.23,0.04760769399635478,True
banking77_oos,2,1.0,0.7,normalized_union,3,0.8825326661502476,0.0026829566793099514,0.8798277099784637,0.3040553042102357,0.024714392603605514,0.275702081718758,0.7982843137254902,0.0042593498031820755,0.7936274509803921,0.20366666666666666,0.020417857108151412,0.179,0.006060606060606061,0.0012244273267299523,0.005194805194805195,0.7963333333333334,0.020417857108151378,0.771,0.9127093073593073,0.007787154901819236,0.9017035714285715,0.9689497017287384,0.0033829420237985255,0.9641790746719169,88.23,0.02326661502475247,True
banking77_oos,2,1.0,0.7,nearest_sphere,3,0.8824899541084488,0.002624791105655438,0.8798277099784637,0.30371652623080436,0.0242782388677999,0.275702081718758,0.7982026143790849,0.004151420266638098,0.7936274509803921,0.20333333333333337,0.020005554784164884,0.179,0.006060606060606061,0.0012244273267299523,0.005194805194805195,0.7966666666666667,0.02000555478416485,0.772,0.9124890692640694,0.00767814945498289,0.9016337662337662,0.9688196436313635,0.0033565938576960337,0.9640846865511312,88.23,0.01899541084488021,True
banking77_oos,4,2.0,0.9,normalized_union,3,0.8824862739881537,0.003109878294261597,0.8781577590651315,0.6644412580941195,0.008129907242367927,0.6559130924499615,0.8145424836601306,0.00514251796792685,0.807843137254902,0.8293333333333334,0.013597385369580772,0.816,0.16655844155844154,0.0031811555101080133,0.16266233766233767,0.17066666666666666,0.013597385369580758,0.152,0.9052983766233766,0.005062766234227112,0.8990487012987013,0.9675287437896619,0.002575154645217055,0.9641033877193554,88.23,0.01862739881536868,True
banking77_oos,3,0.25,1.1,nearest_sphere,3,0.8824666328603352,0.009095315814423568,0.8696702917314,0.6491827625954892,0.008042972505738636,0.6400609169575122,0.8120098039215685,0.014225543123192668,0.792156862745098,0.7673333333333333,0.02932954520994527,0.735,0.15043290043290045,0.022844984796118573,0.1292207792207792,0.23266666666666666,0.029329545209945247,0.194,0.8957860389610389,0.0039454695697641075,0.8902646103896104,0.9630478640343706,0.0020677516104660866,0.9601927627973275,88.23,0.016663286033519853,True
banking77_oos,3,0.25,1.1,normalized_union,3,0.8824666328603352,0.009095315814423568,0.8696702917314,0.6497843872815676,0.008108879192802657,0.6408230547787452,0.8123366013071895,0.014111537197610404,0.7926470588235294,0.7673333333333333,0.02932954520994527,0.735,0.15043290043290045,0.022844984796118573,0.1292207792207792,0.23266666666666666,0.029329545209945247,0.194,0.8958083333333332,0.00397006212117697,0.8902581168831167,0.9630586121421659,0.002078240901765682,0.9601936163636822,88.23,0.016663286033519853,True
banking77_oos,1,1.0,0.7,nearest_sphere,3,0.8823882518332345,0.0037321828756052148,0.8792033482465003,0.3143822912190575,0.03542978721343778,0.2801948156150249,0.7991013071895424,0.006467162557896532,0.7931372549019607,0.22399999999999998,0.0288559641437722,0.197,0.01158008658008658,0.000551841938700518,0.01103896103896104,0.7759999999999999,0.02885596414377222,0.736,0.9154129870129871,0.0033379691859555783,0.9113032467532468,0.9700221565102373,0.0015658844124126071,0.9681171537302224,88.23,0.00882518332345228,True
banking77_oos,1,1.0,0.7,normalized_union,3,0.8823882518332345,0.0037321828756052148,0.8792033482465003,0.3143822912190575,0.03542978721343778,0.2801948156150249,0.7991013071895424,0.006467162557896532,0.7931372549019607,0.22399999999999998,0.0288559641437722,0.197,0.01158008658008658,0.000551841938700518,0.01103896103896104,0.7759999999999999,0.02885596414377222,0.736,0.9156095238095238,0.003853813081792067,0.9107691558441557,0.9701696326334667,0.001853992556592431,0.96787492650003,88.23,0.00882518332345228,True
banking77_oos,2,0.25,0.8,nearest_sphere,3,0.8823064478021655,0.0026121569209971046,0.8788182991538792,0.3015146723697505,0.024198116306563048,0.2687515599786972,0.7977124183006535,0.004440417726046176,0.7916666666666666,0.19766666666666666,0.019703355608175526,0.171,0.004978354978354979,0.00030610683168248823,0.004545454545454545,0.8023333333333333,0.019703355608175502,0.782,0.9089912337662337,0.009583379811963052,0.8954383116883117,0.9674683142162076,0.003959243757213143,0.9618914729573049,88.23,0.000644780216546792,True
banking77_oos,2,0.25,0.8,normalized_union,3,0.8823064478021655,0.0026121569209971046,0.8788182991538792,0.3015146723697505,0.024198116306563048,0.2687515599786972,0.7977124183006535,0.004440417726046176,0.7916666666666666,0.19766666666666666,0.019703355608175526,0.171,0.004978354978354979,0.00030610683168248823,0.004545454545454545,0.8023333333333333,0.019703355608175502,0.782,0.9089931818181819,0.009594852594443612,0.895424025974026,0.9674687960652245,0.003964196420095563,0.9618851994263893,88.23,0.000644780216546792,True
