dataset,kir,seed,intent,trainable_known_count,trainable_known_false_reject,trainable_known_false_reject_rate,trainable_oos_false_accept,trainable_oos_false_accept_rate,mogb_known_count,mogb_known_false_reject,mogb_known_false_reject_rate,mogb_oos_false_accept,mogb_oos_false_accept_rate,known_count,known_recovery_count,known_recovery_rate,extra_oos_accept_count,extra_oos_accept_rate,coverage_tradeoff_net_count,ball_count,train_support_total,mean_ball_support,min_ball_support,max_ball_support,mean_radius,max_radius,max_depth,tiny_ball_ratio,dominant_ball_ratio,missing_selected_ball,ball_count_group
banking77,0.75,13,lost_or_stolen_card,40,8,0.2,1,0.0013157894736842,40,35,0.875,0,0.0,40,27,0.675,1,0.0013157894736842,26,2.0,25.0,12.5,12.0,13.0,0.40208866201067545,0.4155787522525952,4.0,1.0,0.52,False,2
banking77,0.75,13,lost_or_stolen_phone,40,11,0.275,0,0.0,40,30,0.75,0,0.0,40,19,0.475,0,0.0,19,3.0,81.0,27.0,12.0,38.0,0.5457078253334711,0.6614474110302799,3.0,0.3333333333333333,0.4691358024691358,False,3+
banking77,0.75,13,order_physical_card,40,2,0.05,0,0.0,40,30,0.75,0,0.0,40,28,0.7,0,0.0,28,3.0,38.0,12.666666666666666,10.0,15.0,0.44406751298201635,0.4584911897084618,5.0,1.0,0.39473684210526316,False,3+
banking77,0.75,13,passcode_forgotten,40,7,0.175,0,0.0,40,20,0.5,0,0.0,40,13,0.325,0,0.0,13,1.0,77.0,77.0,77.0,77.0,0.5764119205079669,0.5764119205079669,2.0,0.0,1.0,False,1
banking77,0.75,13,pending_cash_withdrawal,40,10,0.25,1,0.0013157894736842,40,30,0.75,0,0.0,40,20,0.5,1,0.0013157894736842,19,1.0,62.0,62.0,62.0,62.0,0.4469252340240862,0.4469252340240862,3.0,0.0,1.0,False,1
banking77,0.75,13,pending_transfer,40,3,0.075,11,0.0144736842105263,40,35,0.875,0,0.0,40,32,0.8,11,0.0144736842105263,21,2.0,50.0,25.0,11.0,39.0,0.3488471554551173,0.4106079149824945,4.0,0.5,0.78,False,2
banking77,0.75,13,pin_blocked,40,11,0.275,0,0.0,40,29,0.725,0,0.0,40,18,0.44999999999999996,0,0.0,18,3.0,44.0,14.666666666666666,10.0,22.0,0.4825359271426479,0.5023766832782985,4.0,0.6666666666666666,0.5,False,3+
banking77,0.75,13,receiving_money,40,6,0.15,0,0.0,40,31,0.775,0,0.0,40,25,0.625,0,0.0,25,2.0,32.0,16.0,15.0,17.0,0.5250768853892439,0.60347402627997,4.0,1.0,0.53125,False,2
banking77,0.75,13,terminate_account,40,8,0.2,0,0.0,40,24,0.6,0,0.0,40,16,0.39999999999999997,0,0.0,16,2.0,87.0,43.5,16.0,71.0,0.5154827234343838,0.5823625818112638,3.0,0.5,0.8160919540229885,False,2
banking77,0.75,13,top_up_by_bank_transfer_charge,40,6,0.15,17,0.0223684210526315,40,26,0.65,5,0.006578947368421,40,20,0.5,12,0.0157894736842105,8,2.0,55.0,27.5,16.0,39.0,0.496886870140961,0.6153150580256931,3.0,0.5,0.7090909090909091,False,2
banking77,0.75,13,top_up_by_card_charge,40,2,0.05,2,0.0026315789473684,40,30,0.75,0,0.0,40,28,0.7,2,0.0026315789473684,26,3.0,39.0,13.0,11.0,15.0,0.42390477215147276,0.5114039342318113,3.0,1.0,0.38461538461538464,False,3+
banking77,0.75,13,top_up_failed,40,5,0.125,18,0.0236842105263157,40,23,0.575,1,0.0013157894736842,40,18,0.44999999999999996,17,0.0223684210526315,1,4.0,71.0,17.75,10.0,30.0,0.45996669062423645,0.5187070381665164,6.0,0.5,0.4225352112676056,False,3+
banking77,0.75,13,top_up_limits,40,5,0.125,0,0.0,40,25,0.625,0,0.0,40,20,0.5,0,0.0,20,4.0,69.0,17.25,11.0,34.0,0.45263075532648644,0.5002556095125165,4.0,0.75,0.4927536231884058,False,3+
banking77,0.75,13,topping_up_by_card,40,8,0.2,8,0.0105263157894736,40,38,0.95,0,0.0,40,30,0.75,8,0.0105263157894736,22,1.0,15.0,15.0,15.0,15.0,0.4154950236930005,0.4154950236930005,3.0,1.0,1.0,False,1
banking77,0.75,13,transaction_charged_twice,40,4,0.1,0,0.0,40,27,0.675,0,0.0,40,23,0.5750000000000001,0,0.0,23,3.0,104.0,34.666666666666664,16.0,69.0,0.5122451716618339,0.599371853525108,4.0,0.6666666666666666,0.6634615384615384,False,3+
banking77,0.75,13,transfer_into_account,40,10,0.25,0,0.0,40,24,0.6,0,0.0,40,14,0.35,0,0.0,14,1.0,60.0,60.0,60.0,60.0,0.509943334794463,0.509943334794463,5.0,0.0,1.0,False,1
banking77,0.75,13,transfer_timing,40,10,0.25,3,0.0039473684210526,40,37,0.925,0,0.0,40,27,0.675,3,0.0039473684210526,24,2.0,45.0,22.5,19.0,26.0,0.35154291748939065,0.3544769533247809,4.0,0.5,0.5777777777777777,False,2
banking77,0.75,13,unable_to_verify_identity,40,9,0.225,9,0.0118421052631578,40,32,0.8,1,0.0013157894736842,40,23,0.5750000000000001,8,0.010526315789473599,15,2.0,29.0,14.5,11.0,18.0,0.5258692109446012,0.5556360852311655,4.0,1.0,0.6206896551724138,False,2
banking77,0.75,13,verify_my_identity,40,7,0.175,11,0.0144736842105263,40,15,0.375,0,0.0,40,8,0.2,11,0.0144736842105263,-3,2.0,79.0,39.5,22.0,57.0,0.3880301253297537,0.4814812681890185,10.0,0.0,0.7215189873417721,False,2
banking77,0.75,13,verify_source_of_funds,40,1,0.025,0,0.0,40,19,0.475,0,0.0,40,18,0.44999999999999996,0,0.0,18,1.0,81.0,81.0,81.0,81.0,0.548621604354668,0.548621604354668,2.0,0.0,1.0,False,1
banking77,0.75,13,verify_top_up,40,2,0.05,0,0.0,40,21,0.525,0,0.0,40,19,0.47500000000000003,0,0.0,19,1.0,90.0,90.0,90.0,90.0,0.540866489690885,0.540866489690885,2.0,0.0,1.0,False,1
banking77,0.75,13,virtual_card_not_working,40,10,0.25,0,0.0,40,34,0.85,0,0.0,40,24,0.6,0,0.0,24,1.0,14.0,14.0,14.0,14.0,0.3003361806240993,0.3003361806240993,6.0,1.0,1.0,False,1
banking77,0.75,13,visa_or_mastercard,40,9,0.225,0,0.0,40,20,0.5,0,0.0,40,11,0.275,0,0.0,11,1.0,101.0,101.0,101.0,101.0,0.5378403138388129,0.5378403138388129,2.0,0.0,1.0,False,1
banking77,0.75,13,wrong_amount_of_cash_received,40,6,0.15,10,0.0131578947368421,40,25,0.625,0,0.0,40,19,0.475,10,0.0131578947368421,9,6.0,84.0,14.0,10.0,18.0,0.5051757923695535,0.5441975448600332,6.0,1.0,0.21428571428571427,False,3+
banking77,0.75,13,wrong_exchange_rate_for_cash_withdrawal,40,8,0.2,0,0.0,40,32,0.8,0,0.0,40,24,0.6000000000000001,0,0.0,24,4.0,62.0,15.5,10.0,27.0,0.42573659482992965,0.4645697873442747,8.0,0.75,0.43548387096774194,False,3+
banking77,0.75,42,Refund_not_showing_up,40,5,0.125,7,0.0092105263157894,40,16,0.4,4,0.0052631578947368,40,11,0.275,3,0.0039473684210526,8,3.0,118.0,39.333333333333336,12.0,77.0,0.5050722662897266,0.5913084827524204,5.0,0.3333333333333333,0.652542372881356,False,3+
banking77,0.75,42,apple_pay_or_google_pay,40,4,0.1,0,0.0,40,26,0.65,0,0.0,40,22,0.55,0,0.0,22,3.0,69.0,23.0,12.0,35.0,0.43485840931649294,0.5761052868260363,5.0,0.3333333333333333,0.5072463768115942,False,3+
banking77,0.75,42,atm_support,40,6,0.15,0,0.0,40,18,0.45,0,0.0,40,12,0.30000000000000004,0,0.0,12,2.0,64.0,32.0,14.0,50.0,0.4343824831180645,0.5413426983655737,3.0,0.5,0.78125,False,2
banking77,0.75,42,automatic_top_up,40,5,0.125,0,0.0,40,33,0.825,0,0.0,40,28,0.7,0,0.0,28,2.0,64.0,32.0,18.0,46.0,0.4494490041190294,0.5112623846146679,3.0,0.5,0.71875,False,2
banking77,0.75,42,balance_not_updated_after_bank_transfer,40,1,0.025,9,0.0118421052631578,40,39,0.975,0,0.0,40,38,0.95,9,0.0118421052631578,29,1.0,13.0,13.0,13.0,13.0,0.3448588638291238,0.3448588638291238,4.0,1.0,1.0,False,1
banking77,0.75,42,balance_not_updated_after_cheque_or_cash_deposit,40,9,0.225,0,0.0,40,35,0.875,0,0.0,40,26,0.65,0,0.0,26,3.0,83.0,27.666666666666668,11.0,47.0,0.4793980294396618,0.5452058718797618,5.0,0.3333333333333333,0.5662650602409639,False,3+
banking77,0.75,42,beneficiary_not_allowed,40,10,0.25,0,0.0,40,32,0.8,0,0.0,40,22,0.55,0,0.0,22,2.0,30.0,15.0,11.0,19.0,0.44217409066130664,0.4511501222175245,4.0,1.0,0.6333333333333333,False,2
banking77,0.75,42,cancel_transfer,40,7,0.175,0,0.0,40,27,0.675,0,0.0,40,20,0.5,0,0.0,20,3.0,59.0,19.666666666666668,13.0,28.0,0.445930029149983,0.5428977089795641,3.0,0.6666666666666666,0.4745762711864407,False,3+
banking77,0.75,42,card_about_to_expire,40,5,0.125,0,0.0,40,25,0.625,0,0.0,40,20,0.5,0,0.0,20,2.0,73.0,36.5,18.0,55.0,0.4396020908842644,0.4819342362147687,3.0,0.5,0.7534246575342466,False,2
banking77,0.75,42,card_arrival,40,6,0.15,1,0.0013157894736842,40,33,0.825,0,0.0,40,27,0.6749999999999999,1,0.0013157894736842,26,4.0,72.0,18.0,11.0,23.0,0.4639794224220011,0.5594806225815743,5.0,0.5,0.3194444444444444,False,3+
banking77,0.75,42,card_delivery_estimate,40,8,0.2,1,0.0013157894736842,40,31,0.775,0,0.0,40,23,0.575,1,0.0013157894736842,22,3.0,48.0,16.0,11.0,25.0,0.4488023101435459,0.5112861277417735,9.0,0.6666666666666666,0.5208333333333334,False,3+
banking77,0.75,42,card_not_working,40,2,0.05,5,0.006578947368421,40,24,0.6,1,0.0013157894736842,40,22,0.5499999999999999,4,0.0052631578947368,18,1.0,31.0,31.0,31.0,31.0,0.4376600868640658,0.4376600868640658,4.0,0.0,1.0,False,1
banking77,0.75,42,card_payment_fee_charged,40,7,0.175,2,0.0026315789473684,40,27,0.675,0,0.0,40,20,0.5,2,0.0026315789473684,18,1.0,96.0,96.0,96.0,96.0,0.4576716155600298,0.4576716155600298,3.0,0.0,1.0,False,1
banking77,0.75,42,card_payment_not_recognised,40,12,0.3,1,0.0013157894736842,40,40,1.0,0,0.0,40,28,0.7,1,0.0013157894736842,27,1.0,14.0,14.0,14.0,14.0,0.3535315743542072,0.3535315743542072,4.0,1.0,1.0,False,1
banking77,0.75,42,card_payment_wrong_exchange_rate,40,3,0.075,0,0.0,40,31,0.775,0,0.0,40,28,0.7000000000000001,0,0.0,28,3.0,62.0,20.666666666666668,16.0,30.0,0.4143072944118167,0.5434148086638265,8.0,0.6666666666666666,0.4838709677419355,False,3+
banking77,0.75,42,card_swallowed,40,10,0.25,0,0.0,40,24,0.6,0,0.0,40,14,0.35,0,0.0,14,1.0,42.0,42.0,42.0,42.0,0.4607889101695592,0.4607889101695592,3.0,0.0,1.0,False,1
banking77,0.75,42,change_pin,40,9,0.225,0,0.0,40,27,0.675,0,0.0,40,18,0.45000000000000007,0,0.0,18,2.0,82.0,41.0,31.0,51.0,0.439629557813106,0.4946362488567219,4.0,0.0,0.6219512195121951,False,2
banking77,0.75,42,contactless_not_working,40,9,0.225,0,0.0,40,40,1.0,0,0.0,40,31,0.775,0,0.0,31,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,0
banking77,0.75,42,country_support,40,6,0.15,5,0.006578947368421,40,17,0.425,0,0.0,40,11,0.275,5,0.006578947368421,6,3.0,83.0,27.666666666666668,14.0,48.0,0.5059406941905407,0.6667613560483668,5.0,0.3333333333333333,0.5783132530120482,False,3+
banking77,0.75,42,declined_card_payment,40,5,0.125,1,0.0013157894736842,40,32,0.8,0,0.0,40,27,0.675,1,0.0013157894736842,26,2.0,31.0,15.5,12.0,19.0,0.33325107032824963,0.3408221236644744,4.0,1.0,0.6129032258064516,False,2
banking77,0.75,42,declined_cash_withdrawal,40,8,0.2,2,0.0026315789473684,40,36,0.9,0,0.0,40,28,0.7,2,0.0026315789473684,26,3.0,55.0,18.333333333333332,12.0,26.0,0.4605912363541484,0.5102915006329775,3.0,0.6666666666666666,0.4727272727272727,False,3+
banking77,0.75,42,declined_transfer,40,6,0.15,0,0.0,40,22,0.55,0,0.0,40,16,0.4,0,0.0,16,1.0,77.0,77.0,77.0,77.0,0.4525593016939931,0.4525593016939931,3.0,0.0,1.0,False,1
banking77,0.75,42,disposable_card_limits,40,7,0.175,0,0.0,40,22,0.55,0,0.0,40,15,0.37500000000000006,0,0.0,15,1.0,89.0,89.0,89.0,89.0,0.5379465255543634,0.5379465255543634,3.0,0.0,1.0,False,1
banking77,0.75,42,edit_personal_details,40,6,0.15,0,0.0,40,20,0.5,0,0.0,40,14,0.35,0,0.0,14,3.0,92.0,30.666666666666668,10.0,57.0,0.6253808205467314,0.653026246653953,2.0,0.3333333333333333,0.6195652173913043,False,3+
banking77,0.75,42,exchange_rate,40,4,0.1,2,0.0026315789473684,40,24,0.6,1,0.0013157894736842,40,20,0.5,1,0.0013157894736842,19,2.0,70.0,35.0,10.0,60.0,0.41599387025103607,0.4751278560014113,4.0,0.5,0.8571428571428571,False,2
banking77,0.75,42,exchange_via_app,40,12,0.3,7,0.0092105263157894,40,34,0.85,0,0.0,40,22,0.55,7,0.0092105263157894,15,3.0,67.0,22.333333333333332,10.0,38.0,0.4605899828059145,0.5189290724153381,4.0,0.6666666666666666,0.5671641791044776,False,3+
banking77,0.75,42,extra_charge_on_statement,40,11,0.275,1,0.0013157894736842,40,29,0.725,0,0.0,40,18,0.44999999999999996,1,0.0013157894736842,17,2.0,64.0,32.0,10.0,54.0,0.49910047982653494,0.5412903747591931,2.0,0.5,0.84375,False,2
banking77,0.75,42,failed_transfer,40,5,0.125,0,0.0,40,28,0.7,0,0.0,40,23,0.575,0,0.0,23,3.0,33.0,11.0,10.0,12.0,0.4068145688303644,0.4975233653261157,7.0,1.0,0.36363636363636365,False,3+
banking77,0.75,42,get_disposable_virtual_card,40,7,0.175,2,0.0026315789473684,40,25,0.625,0,0.0,40,18,0.45,2,0.0026315789473684,16,2.0,72.0,36.0,20.0,52.0,0.37354316207296523,0.400181650170001,4.0,0.0,0.7222222222222222,False,2
banking77,0.75,42,get_physical_card,40,7,0.175,0,0.0,40,28,0.7,0,0.0,40,21,0.5249999999999999,0,0.0,21,2.0,45.0,22.5,13.0,32.0,0.4442013898882647,0.4470069644059957,4.0,0.5,0.7111111111111111,False,2
banking77,0.75,42,getting_spare_card,40,10,0.25,0,0.0,40,32,0.8,0,0.0,40,22,0.55,0,0.0,22,3.0,48.0,16.0,11.0,19.0,0.49356518816597283,0.5356332464242232,4.0,1.0,0.3958333333333333,False,3+
banking77,0.75,42,getting_virtual_card,40,5,0.125,0,0.0,40,21,0.525,0,0.0,40,16,0.4,0,0.0,16,3.0,69.0,23.0,11.0,36.0,0.39842419069856977,0.4528868482427424,4.0,0.3333333333333333,0.5217391304347826,False,3+
banking77,0.75,42,lost_or_stolen_card,40,10,0.25,1,0.0013157894736842,40,35,0.875,0,0.0,40,25,0.625,1,0.0013157894736842,24,2.0,28.0,14.0,13.0,15.0,0.38804816423949695,0.3950204213801308,4.0,1.0,0.5357142857142857,False,2
banking77,0.75,42,lost_or_stolen_phone,40,10,0.25,0,0.0,40,32,0.8,0,0.0,40,22,0.55,0,0.0,22,1.0,68.0,68.0,68.0,68.0,0.5708472006405041,0.5708472006405041,2.0,0.0,1.0,False,1
banking77,0.75,42,order_physical_card,40,3,0.075,1,0.0013157894736842,40,40,1.0,0,0.0,40,37,0.925,1,0.0013157894736842,36,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,0
banking77,0.75,42,passcode_forgotten,40,5,0.125,0,0.0,40,19,0.475,0,0.0,40,14,0.35,0,0.0,14,2.0,73.0,36.5,14.0,59.0,0.5037427514665016,0.559469203121664,2.0,0.5,0.8082191780821918,False,2
banking77,0.75,42,pending_card_payment,40,8,0.2,0,0.0,40,30,0.75,0,0.0,40,22,0.55,0,0.0,22,4.0,92.0,23.0,19.0,33.0,0.43778229713582306,0.5328765924417571,4.0,0.5,0.358695652173913,False,3+
banking77,0.75,42,pending_cash_withdrawal,40,10,0.25,0,0.0,40,29,0.725,0,0.0,40,19,0.475,0,0.0,19,1.0,77.0,77.0,77.0,77.0,0.4879669346831189,0.4879669346831189,2.0,0.0,1.0,False,1
banking77,0.75,42,pending_top_up,40,4,0.1,6,0.0078947368421052,40,32,0.8,0,0.0,40,28,0.7000000000000001,6,0.0078947368421052,22,3.0,74.0,24.666666666666668,11.0,43.0,0.47232178208421655,0.49796755125077,7.0,0.3333333333333333,0.581081081081081,False,3+
banking77,0.75,42,pending_transfer,40,4,0.1,0,0.0,40,30,0.75,0,0.0,40,26,0.65,0,0.0,26,3.0,53.0,17.666666666666668,11.0,29.0,0.36874834441414817,0.4269863704489854,5.0,0.6666666666666666,0.5471698113207547,False,3+
banking77,0.75,42,pin_blocked,40,11,0.275,0,0.0,40,27,0.675,0,0.0,40,16,0.4,0,0.0,16,1.0,59.0,59.0,59.0,59.0,0.5136407413755913,0.5136407413755913,2.0,0.0,1.0,False,1
banking77,0.75,42,reverted_card_payment?,40,6,0.15,1,0.0013157894736842,40,30,0.75,0,0.0,40,24,0.6,1,0.0013157894736842,23,3.0,58.0,19.333333333333332,11.0,34.0,0.40690977005088524,0.4341202221962299,4.0,0.6666666666666666,0.5862068965517241,False,3+
banking77,0.75,42,supported_cards_and_currencies,40,7,0.175,2,0.0026315789473684,40,33,0.825,0,0.0,40,26,0.6499999999999999,2,0.0026315789473684,24,2.0,26.0,13.0,13.0,13.0,0.45547674134267035,0.4658120491539305,3.0,1.0,0.5,False,2
banking77,0.75,42,terminate_account,40,8,0.2,0,0.0,40,22,0.55,0,0.0,40,14,0.35000000000000003,0,0.0,14,1.0,66.0,66.0,66.0,66.0,0.5916590255859445,0.5916590255859445,2.0,0.0,1.0,False,1
banking77,0.75,42,top_up_by_bank_transfer_charge,40,8,0.2,2,0.0026315789473684,40,34,0.85,0,0.0,40,26,0.6499999999999999,2,0.0026315789473684,24,3.0,41.0,13.666666666666666,13.0,15.0,0.42752767080397164,0.4882401574982687,5.0,1.0,0.36585365853658536,False,3+
banking77,0.75,42,top_up_by_cash_or_cheque,40,7,0.175,1,0.0013157894736842,40,27,0.675,0,0.0,40,20,0.5,1,0.0013157894736842,19,3.0,65.0,21.666666666666668,10.0,43.0,0.45249605474574844,0.4735910370324417,4.0,0.6666666666666666,0.6615384615384615,False,3+
banking77,0.75,42,top_up_reverted,40,7,0.175,13,0.0171052631578947,40,27,0.675,0,0.0,40,20,0.5,13,0.0171052631578947,7,3.0,66.0,22.0,11.0,28.0,0.41735777342310354,0.4648061914064116,5.0,0.3333333333333333,0.42424242424242425,False,3+
banking77,0.75,42,topping_up_by_card,40,9,0.225,13,0.0171052631578947,40,38,0.95,0,0.0,40,29,0.725,13,0.0171052631578947,16,1.0,13.0,13.0,13.0,13.0,0.3429993150398595,0.3429993150398595,3.0,1.0,1.0,False,1
banking77,0.75,42,transfer_fee_charged,40,5,0.125,0,0.0,40,28,0.7,0,0.0,40,23,0.575,0,0.0,23,6.0,97.0,16.166666666666668,10.0,20.0,0.46138970661712486,0.5531232900408858,7.0,0.8333333333333334,0.20618556701030927,False,3+
banking77,0.75,42,transfer_into_account,40,10,0.25,0,0.0,40,24,0.6,0,0.0,40,14,0.35,0,0.0,14,1.0,63.0,63.0,63.0,63.0,0.5120667436395155,0.5120667436395155,2.0,0.0,1.0,False,1
banking77,0.75,42,transfer_not_received_by_recipient,40,8,0.2,2,0.0026315789473684,40,40,1.0,0,0.0,40,32,0.8,2,0.0026315789473684,30,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,0
banking77,0.75,42,unable_to_verify_identity,40,8,0.2,0,0.0,40,32,0.8,0,0.0,40,24,0.6000000000000001,0,0.0,24,2.0,33.0,16.5,13.0,20.0,0.42554190262579505,0.5358836400087407,6.0,0.5,0.6060606060606061,False,2
banking77,0.75,42,verify_my_identity,40,4,0.1,0,0.0,40,24,0.6,0,0.0,40,20,0.5,0,0.0,20,2.0,48.0,24.0,14.0,34.0,0.40936576192180496,0.4392959454311335,5.0,0.5,0.7083333333333334,False,2
banking77,0.75,42,verify_source_of_funds,40,2,0.05,0,0.0,40,21,0.525,0,0.0,40,19,0.47500000000000003,0,0.0,19,1.0,72.0,72.0,72.0,72.0,0.5272880599328675,0.5272880599328675,2.0,0.0,1.0,False,1
banking77,0.75,42,visa_or_mastercard,40,9,0.225,0,0.0,40,30,0.75,0,0.0,40,21,0.525,0,0.0,21,5.0,68.0,13.6,10.0,24.0,0.3950267921944058,0.5118171611674105,5.0,0.8,0.35294117647058826,False,3+
banking77,0.75,42,why_verify_identity,40,2,0.05,0,0.0,40,28,0.7,0,0.0,40,26,0.6499999999999999,0,0.0,26,2.0,32.0,16.0,12.0,20.0,0.4442592477443324,0.4478122262574159,5.0,0.5,0.625,False,2
banking77,0.75,42,wrong_amount_of_cash_received,40,6,0.15,12,0.0157894736842105,40,26,0.65,0,0.0,40,20,0.5,12,0.0157894736842105,8,4.0,90.0,22.5,16.0,33.0,0.5299779190229105,0.5628647970440475,5.0,0.5,0.36666666666666664,False,3+
banking77,0.75,42,wrong_exchange_rate_for_cash_withdrawal,40,7,0.175,0,0.0,40,36,0.9,0,0.0,40,29,0.7250000000000001,0,0.0,29,3.0,52.0,17.333333333333332,11.0,23.0,0.41974160273081185,0.4754391122026927,9.0,0.6666666666666666,0.4423076923076923,False,3+
banking77,0.75,87,Refund_not_showing_up,40,6,0.15,0,0.0,40,27,0.675,0,0.0,40,21,0.525,0,0.0,21,2.0,76.0,38.0,19.0,57.0,0.526444299164654,0.5720282599208383,5.0,0.5,0.75,False,2
banking77,0.75,87,activate_my_card,40,6,0.15,0,0.0,40,17,0.425,0,0.0,40,11,0.275,0,0.0,11,3.0,108.0,36.0,11.0,74.0,0.4452535822600879,0.5088448538604863,3.0,0.3333333333333333,0.6851851851851852,False,3+
banking77,0.75,87,age_limit,40,5,0.125,0,0.0,40,17,0.425,0,0.0,40,12,0.3,0,0.0,12,2.0,90.0,45.0,31.0,59.0,0.5646385055545096,0.611998544635132,2.0,0.0,0.6555555555555556,False,2
banking77,0.75,87,apple_pay_or_google_pay,40,7,0.175,0,0.0,40,30,0.75,0,0.0,40,23,0.575,0,0.0,23,3.0,62.0,20.666666666666668,10.0,40.0,0.3995789618678436,0.5694510879783634,3.0,0.6666666666666666,0.6451612903225806,False,3+
banking77,0.75,87,atm_support,40,4,0.1,0,0.0,40,29,0.725,0,0.0,40,25,0.625,0,0.0,25,3.0,50.0,16.666666666666668,13.0,19.0,0.39975299958043337,0.477821743273118,4.0,1.0,0.38,False,3+
banking77,0.75,87,automatic_top_up,40,7,0.175,0,0.0,40,26,0.65,0,0.0,40,19,0.47500000000000003,0,0.0,19,3.0,79.0,26.333333333333332,10.0,57.0,0.46621984383223475,0.5110311604382524,4.0,0.6666666666666666,0.7215189873417721,False,3+
banking77,0.75,87,balance_not_updated_after_cheque_or_cash_deposit,40,9,0.225,0,0.0,40,34,0.85,0,0.0,40,25,0.625,0,0.0,25,3.0,84.0,28.0,13.0,39.0,0.4793603355057731,0.5262189224853667,4.0,0.3333333333333333,0.4642857142857143,False,3+
banking77,0.75,87,card_about_to_expire,40,5,0.125,0,0.0,40,23,0.575,0,0.0,40,18,0.44999999999999996,0,0.0,18,2.0,65.0,32.5,16.0,49.0,0.4706588051124026,0.491991879515294,4.0,0.5,0.7538461538461538,False,2
banking77,0.75,87,card_arrival,40,5,0.125,1,0.0013157894736842,40,39,0.975,0,0.0,40,34,0.85,1,0.0013157894736842,33,3.0,44.0,14.666666666666666,10.0,24.0,0.3928286854903665,0.4622437503584949,4.0,0.6666666666666666,0.5454545454545454,False,3+
banking77,0.75,87,card_delivery_estimate,40,7,0.175,0,0.0,40,28,0.7,0,0.0,40,21,0.5249999999999999,0,0.0,21,3.0,40.0,13.333333333333334,10.0,17.0,0.46382745742892445,0.5408833741693189,4.0,1.0,0.425,False,3+
banking77,0.75,87,card_linking,40,10,0.25,0,0.0,40,24,0.6,0,0.0,40,14,0.35,0,0.0,14,3.0,83.0,27.666666666666668,15.0,50.0,0.4431334034932311,0.514101831531037,6.0,0.6666666666666666,0.6024096385542169,False,3+
banking77,0.75,87,card_payment_fee_charged,40,7,0.175,3,0.0039473684210526,40,30,0.75,0,0.0,40,23,0.575,3,0.0039473684210526,20,5.0,63.0,12.6,10.0,16.0,0.41061208534234306,0.5412763008279532,5.0,1.0,0.25396825396825395,False,3+
banking77,0.75,87,card_payment_not_recognised,40,9,0.225,3,0.0039473684210526,40,38,0.95,0,0.0,40,29,0.725,3,0.0039473684210526,26,2.0,50.0,25.0,23.0,27.0,0.41465482689132693,0.4712534086967879,4.0,0.0,0.54,False,2
banking77,0.75,87,card_payment_wrong_exchange_rate,40,3,0.075,0,0.0,40,30,0.75,0,0.0,40,27,0.675,0,0.0,27,1.0,50.0,50.0,50.0,50.0,0.4605966397138077,0.4605966397138077,7.0,0.0,1.0,False,1
banking77,0.75,87,cash_withdrawal_charge,40,3,0.075,0,0.0,40,26,0.65,0,0.0,40,23,0.5750000000000001,0,0.0,23,3.0,109.0,36.333333333333336,17.0,48.0,0.4663449121211986,0.5312707455896335,4.0,0.3333333333333333,0.44036697247706424,False,3+
banking77,0.75,87,change_pin,40,9,0.225,0,0.0,40,28,0.7,0,0.0,40,19,0.475,0,0.0,19,2.0,83.0,41.5,13.0,70.0,0.4567709293743472,0.4727944349263019,3.0,0.5,0.8433734939759037,False,2
banking77,0.75,87,contactless_not_working,40,9,0.225,0,0.0,40,26,0.65,0,0.0,40,17,0.42500000000000004,0,0.0,17,1.0,22.0,22.0,22.0,22.0,0.5644701661558776,0.5644701661558776,2.0,0.0,1.0,False,1
banking77,0.75,87,country_support,40,8,0.2,3,0.0039473684210526,40,19,0.475,0,0.0,40,11,0.27499999999999997,3,0.0039473684210526,8,3.0,93.0,31.0,13.0,47.0,0.5243539903745726,0.6101160691876166,4.0,0.3333333333333333,0.5053763440860215,False,3+
banking77,0.75,87,declined_card_payment,40,6,0.15,1,0.0013157894736842,40,36,0.9,0,0.0,40,30,0.75,1,0.0013157894736842,29,2.0,28.0,14.0,11.0,17.0,0.3375080258859895,0.3458259508447867,4.0,1.0,0.6071428571428571,False,2
banking77,0.75,87,declined_cash_withdrawal,40,6,0.15,7,0.0092105263157894,40,33,0.825,0,0.0,40,27,0.6749999999999999,7,0.0092105263157894,20,5.0,64.0,12.8,10.0,19.0,0.4703911468190773,0.5254360719628851,5.0,1.0,0.296875,False,3+
banking77,0.75,87,declined_transfer,40,8,0.2,0,0.0,40,23,0.575,0,0.0,40,15,0.37499999999999994,0,0.0,15,3.0,79.0,26.333333333333332,10.0,56.0,0.420886277781311,0.4943070828888164,4.0,0.6666666666666666,0.7088607594936709,False,3+
banking77,0.75,87,direct_debit_payment_not_recognised,40,12,0.3,0,0.0,40,27,0.675,0,0.0,40,15,0.37500000000000006,0,0.0,15,1.0,99.0,99.0,99.0,99.0,0.5422034912936028,0.5422034912936028,2.0,0.0,1.0,False,1
banking77,0.75,87,edit_personal_details,40,8,0.2,0,0.0,40,27,0.675,0,0.0,40,19,0.47500000000000003,0,0.0,19,1.0,95.0,95.0,95.0,95.0,0.6707773527674007,0.6707773527674007,2.0,0.0,1.0,False,1
