dataset,kir,seed,method,method_label,ball_id,depth,majority_label,parent_id,purity,radius,sample_count,selected,split_reason,stop_reason,test_known_false_reject_count,test_oos_assignment_count,test_oos_false_accept_count,test_assignment_count,test_known_assignment_count,test_oos_assignment_count_calc,test_known_correct_count,test_known_wrong_known_count,test_known_false_reject_count_calc,test_oos_false_accept_count_calc,scoring_radius,score_median,zero_test_assignment,tiny_support_lt_20,oos_assignment_per_train,known_assignment_per_train,oos_accept_rate_within_assignment,known_reject_rate_within_assignment,false_accept_share_cell,known_false_reject_share_cell,oos_assignment_share_cell,support_quartile,risk_type,risk_rank_within_cell
stackoverflow,0.25,42,mogb_minilm,MOGB-Fair,240,4,sharepoint,81,1.0,0.846158895607034,14,True,,purity_reached,86,435,4,521,86,435,0,0,86,4,0.846158895607034,1.21016464333002,False,True,31.071428571428573,6.142857142857143,0.009195402298850575,1.0,0.2222222222222222,0.08067542213883677,0.09666666666666666,Q2,known_false_reject,4.0
stackoverflow,0.25,42,mogb_minilm,MOGB-Fair,462,5,apache,284,1.0,0.8308459551780557,37,True,,purity_reached,61,151,0,225,74,151,13,0,61,0,0.8308459551780557,1.2523784179494155,False,False,4.081081081081081,2.0,0.0,0.8243243243243243,0.0,0.05722326454033771,0.033555555555555554,Q3,known_false_reject,5.0
stackoverflow,0.25,42,mogb_minilm,MOGB-Fair,531,6,linq,384,1.0,0.7198281610445869,448,True,,purity_reached,99,36,0,228,192,36,93,0,99,0,0.7198281610445869,1.0204045192531093,False,False,0.08035714285714286,0.42857142857142855,0.0,0.515625,0.0,0.09287054409005628,0.008,Q4-large,known_false_reject,2.0
stackoverflow,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,70,3,sharepoint,18,1.0,0.9014747585590597,13,True,,purity_reached,238,3144,0,3383,239,3144,1,0,238,0,20.414646771907314,1.2460539342374162,False,True,241.84615384615384,18.384615384615383,0.0,0.99581589958159,0.0,0.33663366336633666,0.6986666666666667,Q1-small,known_false_reject,1.0
stackoverflow,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,87,3,sharepoint,24,1.0,0.8583080524539237,16,True,,purity_reached,101,465,0,569,104,465,3,0,101,0,20.98370174894421,1.2018696224059582,False,True,29.0625,6.5,0.0,0.9711538461538461,0.0,0.14285714285714285,0.10333333333333333,Q2,known_false_reject,2.0
stackoverflow,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,127,4,apache,34,1.0,0.8280494564040133,134,True,,purity_reached,77,457,6,619,162,457,85,0,77,6,21.26629302997041,1.1781848440488056,False,False,3.41044776119403,1.208955223880597,0.01312910284463895,0.47530864197530864,0.2727272727272727,0.10891089108910891,0.10155555555555555,Q4-large,known_false_reject,3.0
stackoverflow,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,260,4,svn,91,1.0,0.7512075859400632,240,True,,purity_reached,38,5,2,206,201,5,162,1,38,2,21.384126193357048,0.9137875292337081,False,False,0.020833333333333332,0.8375,0.4,0.1890547263681592,0.09090909090909091,0.05374823196605375,0.0011111111111111111,Q4-large,known_false_reject,5.0
stackoverflow,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,462,5,apache,284,1.0,0.8308459551780557,37,True,,purity_reached,63,205,1,291,86,205,23,0,63,1,20.51905047815491,1.2277003465813048,False,False,5.54054054054054,2.324324324324324,0.004878048780487805,0.7325581395348837,0.045454545454545456,0.0891089108910891,0.04555555555555556,Q3,known_false_reject,4.0
stackoverflow,0.25,87,mogb_minilm,MOGB-Fair,63,3,drupal,13,1.0,0.900339830039835,37,True,,purity_reached,133,1061,10,1204,143,1061,10,0,133,10,0.900339830039835,1.1480685077151396,False,False,28.675675675675677,3.864864864864865,0.00942507068803016,0.9300699300699301,0.5,0.12292051756007394,0.23577777777777778,Q3,known_false_reject,1.0
stackoverflow,0.25,87,mogb_minilm,MOGB-Fair,182,4,bash,54,1.0,0.8271470691419686,282,True,,purity_reached,93,73,0,215,142,73,49,0,93,0,0.8271470691419686,1.0850758476817193,False,False,0.25886524822695034,0.5035460992907801,0.0,0.6549295774647887,0.0,0.08595194085027727,0.01622222222222222,Q4-large,known_false_reject,2.0
stackoverflow,0.25,87,mogb_minilm,MOGB-Fair,276,4,excel,97,1.0,0.8356084908737674,374,True,,purity_reached,69,146,3,287,141,146,71,1,69,3,0.8356084908737674,1.120038325104601,False,False,0.39037433155080214,0.3770053475935829,0.02054794520547945,0.48936170212765956,0.15,0.06377079482439926,0.03244444444444444,Q4-large,known_false_reject,3.0
stackoverflow,0.25,87,mogb_minilm,MOGB-Fair,331,5,apache,139,1.0,0.8429761568710035,93,True,,purity_reached,53,129,1,210,81,129,28,0,53,1,0.8429761568710035,1.2016950605966805,False,False,1.3870967741935485,0.8709677419354839,0.007751937984496124,0.654320987654321,0.05,0.048983364140480594,0.028666666666666667,Q4-large,known_false_reject,4.0
stackoverflow,0.25,87,mogb_minilm,MOGB-Fair,391,5,bash,196,1.0,0.8121594609579623,37,True,,purity_reached,53,108,0,174,66,108,13,0,53,0,0.8121594609579623,1.239264934463729,False,False,2.918918918918919,1.7837837837837838,0.0,0.803030303030303,0.0,0.048983364140480594,0.024,Q3,known_false_reject,5.0
stackoverflow,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,63,3,drupal,13,1.0,0.900339830039835,37,True,,purity_reached,312,3514,18,3850,336,3514,23,1,312,18,20.355621725739645,1.1835439865731308,False,False,94.97297297297297,9.08108108108108,0.005122367672168469,0.9285714285714286,0.34615384615384615,0.4663677130044843,0.7808888888888889,Q3,known_false_reject,1.0
stackoverflow,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,182,4,bash,54,1.0,0.8271470691419686,282,True,,purity_reached,74,103,1,299,196,103,121,1,74,1,20.94926547737809,1.0295130041499143,False,False,0.36524822695035464,0.6950354609929078,0.009708737864077669,0.37755102040816324,0.019230769230769232,0.11061285500747384,0.02288888888888889,Q4-large,known_false_reject,3.0
stackoverflow,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,276,4,excel,97,1.0,0.8356084908737674,374,True,,purity_reached,58,137,8,347,210,137,150,2,58,8,20.68164668795128,1.0139637687388234,False,False,0.3663101604278075,0.5614973262032086,0.058394160583941604,0.2761904761904762,0.15384615384615385,0.08669656203288491,0.030444444444444444,Q4-large,known_false_reject,4.0
stackoverflow,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,331,5,apache,139,1.0,0.8429761568710035,93,True,,purity_reached,91,110,2,266,156,110,65,0,91,2,20.63551346996343,1.0703394144094829,False,False,1.1827956989247312,1.6774193548387097,0.01818181818181818,0.5833333333333334,0.038461538461538464,0.13602391629297458,0.024444444444444446,Q4-large,known_false_reject,2.0
stackoverflow,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,445,5,excel,281,1.0,0.8405527751937741,70,True,,purity_reached,24,203,1,283,80,203,56,0,24,1,20.69765116191826,1.160141484069852,False,False,2.9,1.1428571428571428,0.0049261083743842365,0.3,0.019230769230769232,0.03587443946188341,0.04511111111111111,Q4-large,known_false_reject,5.0
stackoverflow,0.25,100,mogb_minilm,MOGB-Fair,31,3,oracle,6,1.0,0.8448848047411174,289,True,,purity_reached,81,389,2,521,132,389,51,0,81,2,0.8448848047411174,1.2236614430982746,False,False,1.3460207612456747,0.45674740484429066,0.005141388174807198,0.6136363636363636,0.03333333333333333,0.0804369414101291,0.08644444444444445,Q4-large,known_false_reject,1.0
stackoverflow,0.25,100,mogb_minilm,MOGB-Fair,50,3,qt,11,1.0,0.7772083043907209,245,True,,purity_reached,54,13,0,110,97,13,43,0,54,0,0.7772083043907209,1.028447236585638,False,False,0.053061224489795916,0.39591836734693875,0.0,0.5567010309278351,0.0,0.05362462760675273,0.0028888888888888888,Q4-large,known_false_reject,3.0
stackoverflow,0.25,100,mogb_minilm,MOGB-Fair,113,3,wordpress,25,1.0,0.8779093745436158,31,True,,purity_reached,52,566,2,628,62,566,10,0,52,2,0.8779093745436158,1.187131124054651,False,False,18.258064516129032,2.0,0.0035335689045936395,0.8387096774193549,0.03333333333333333,0.05163853028798411,0.12577777777777777,Q3,known_false_reject,4.0
stackoverflow,0.25,100,mogb_minilm,MOGB-Fair,233,4,oracle,78,1.0,0.8145872895841519,91,True,,purity_reached,44,113,0,182,69,113,25,0,44,0,0.8145872895841519,1.286953159030803,False,False,1.2417582417582418,0.7582417582417582,0.0,0.6376811594202898,0.0,0.04369414101290963,0.025111111111111112,Q4-large,known_false_reject,5.0
stackoverflow,0.25,100,mogb_minilm,MOGB-Fair,354,5,visual-studio,199,1.0,0.8255248366025101,146,True,,purity_reached,62,179,0,268,89,179,27,0,62,0,0.8255248366025101,1.2367688549003866,False,False,1.226027397260274,0.6095890410958904,0.0,0.6966292134831461,0.0,0.06156901688182721,0.03977777777777778,Q4-large,known_false_reject,2.0
stackoverflow,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,31,3,oracle,6,1.0,0.8448848047411174,289,True,,purity_reached,84,541,5,801,260,541,175,1,84,5,20.812333482748645,1.1478865089921422,False,False,1.8719723183391004,0.8996539792387543,0.009242144177449169,0.3230769230769231,0.03205128205128205,0.14762741652021089,0.12022222222222222,Q4-large,known_false_reject,4.0
stackoverflow,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,113,3,wordpress,25,1.0,0.8779093745436158,31,True,,purity_reached,47,561,7,626,65,561,18,0,47,7,20.646558962099565,1.1638057664721275,False,False,18.096774193548388,2.096774193548387,0.012477718360071301,0.7230769230769231,0.04487179487179487,0.08260105448154657,0.12466666666666666,Q3,known_false_reject,5.0
stackoverflow,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,131,3,wordpress,29,1.0,0.8861117675525906,42,True,,purity_reached,96,1293,8,1430,137,1293,41,0,96,8,20.69558784963452,1.1605530116699074,False,False,30.785714285714285,3.261904761904762,0.006187161639597835,0.7007299270072993,0.05128205128205128,0.1687170474516696,0.28733333333333333,Q3,known_false_reject,1.0
stackoverflow,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,296,4,wordpress,118,1.0,0.883378829769544,76,True,,purity_reached,95,1717,118,1853,136,1717,41,0,95,118,20.959216130228967,1.1484231722249074,False,False,22.592105263157894,1.7894736842105263,0.0687245195107746,0.6985294117647058,0.7564102564102564,0.16695957820738136,0.38155555555555554,Q4-large,known_false_reject,2.0
stackoverflow,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,354,5,visual-studio,199,1.0,0.8255248366025101,146,True,,purity_reached,93,159,0,363,204,159,111,0,93,0,20.71617321650814,1.100885303696247,False,False,1.0890410958904109,1.3972602739726028,0.0,0.45588235294117646,0.0,0.1634446397188049,0.035333333333333335,Q4-large,known_false_reject,3.0
stackoverflow,0.25,123,mogb_minilm,MOGB-Fair,47,3,excel,11,1.0,0.8399061461528098,478,True,,purity_reached,90,138,5,343,205,138,114,1,90,5,0.8399061461528098,1.0452941861759777,False,False,0.28870292887029286,0.42887029288702927,0.036231884057971016,0.43902439024390244,0.125,0.10033444816053512,0.030666666666666665,Q4-large,known_false_reject,2.0
stackoverflow,0.25,123,mogb_minilm,MOGB-Fair,76,3,scala,21,1.0,0.7790829855744106,494,True,,purity_reached,124,205,0,461,256,205,132,0,124,0,0.7790829855744106,1.1430972235931902,False,False,0.4149797570850202,0.5182186234817814,0.0,0.484375,0.0,0.13823857302118173,0.04555555555555556,Q4-large,known_false_reject,1.0
stackoverflow,0.25,123,mogb_minilm,MOGB-Fair,100,3,drupal,28,1.0,0.886345389416403,29,True,,purity_reached,47,439,10,494,55,439,8,0,47,10,0.886345389416403,1.1208207941663808,False,False,15.137931034482758,1.896551724137931,0.022779043280182234,0.8545454545454545,0.25,0.05239687848383501,0.09755555555555556,Q3,known_false_reject,4.0
stackoverflow,0.25,123,mogb_minilm,MOGB-Fair,241,5,linq,146,1.0,0.7434072135597378,235,True,,purity_reached,56,77,0,186,109,77,53,0,56,0,0.7434072135597378,1.1497351198583723,False,False,0.3276595744680851,0.46382978723404256,0.0,0.5137614678899083,0.0,0.06243032329988852,0.01711111111111111,Q4-large,known_false_reject,3.0
stackoverflow,0.25,123,mogb_minilm,MOGB-Fair,341,7,linq,312,1.0,0.7021106859428446,105,True,,purity_reached,42,3,0,73,70,3,28,0,42,0,0.7021106859428446,1.0194477974719722,False,False,0.02857142857142857,0.6666666666666666,0.0,0.6,0.0,0.046822742474916385,0.0006666666666666666,Q4-large,known_false_reject,5.0
stackoverflow,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,35,3,drupal,7,1.0,0.9059572939625113,28,True,,purity_reached,101,1024,3,1138,114,1024,13,0,101,3,20.27757195239131,1.1613671820323752,False,False,36.57142857142857,4.071428571428571,0.0029296875,0.8859649122807017,0.03225806451612903,0.195357833655706,0.22755555555555557,Q3,known_false_reject,2.0
stackoverflow,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,38,3,drupal,8,1.0,0.8990718360976998,24,True,,purity_reached,37,529,4,570,41,529,4,0,37,4,20.592558384133014,1.1595541218050944,False,False,22.041666666666668,1.7083333333333333,0.007561436672967864,0.9024390243902439,0.043010752688172046,0.07156673114119923,0.11755555555555555,Q3,known_false_reject,5.0
stackoverflow,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,47,3,excel,11,1.0,0.8399061461528098,478,True,,purity_reached,52,170,11,432,262,170,209,1,52,11,20.73755992669517,0.9982494843129348,False,False,0.35564853556485354,0.5481171548117155,0.06470588235294118,0.1984732824427481,0.11827956989247312,0.10058027079303675,0.03777777777777778,Q4-large,known_false_reject,3.0
stackoverflow,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,100,3,drupal,28,1.0,0.886345389416403,29,True,,purity_reached,47,402,26,470,68,402,20,1,47,26,20.66400097230281,1.0952171937521191,False,False,13.862068965517242,2.3448275862068964,0.06467661691542288,0.6911764705882353,0.27956989247311825,0.09090909090909091,0.08933333333333333,Q3,known_false_reject,4.0
stackoverflow,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,192,4,drupal,92,1.0,0.9021547731553408,41,True,,purity_reached,142,2173,32,2332,159,2173,17,0,142,32,20.49656799857475,1.1435411366667876,False,False,53.0,3.8780487804878048,0.014726184997699034,0.8930817610062893,0.34408602150537637,0.2746615087040619,0.48288888888888887,Q3,known_false_reject,1.0
stackoverflow,0.5,13,mogb_minilm,MOGB-Fair,334,3,oracle,61,1.0,0.8333570190136448,315,True,,purity_reached,111,60,0,223,163,60,52,0,111,0,0.8333570190136448,1.0584786876590735,False,False,0.19047619047619047,0.5174603174603175,0.0,0.6809815950920245,0.0,0.052088221492257156,0.02,Q4-large,known_false_reject,2.0
stackoverflow,0.5,13,mogb_minilm,MOGB-Fair,387,3,osx,71,1.0,0.8788442935372281,74,True,,purity_reached,93,385,5,509,124,385,31,0,93,5,0.8788442935372281,1.1751797054807374,False,False,5.202702702702703,1.6756756756756757,0.012987012987012988,0.75,0.15625,0.04364148287189113,0.12833333333333333,Q4-large,known_false_reject,3.0
stackoverflow,0.5,13,mogb_minilm,MOGB-Fair,551,3,sharepoint,100,1.0,0.8694729798834551,15,True,,purity_reached,136,297,0,434,137,297,1,0,136,0,0.8694729798834551,1.187903242085243,False,True,19.8,9.133333333333333,0.0,0.9927007299270073,0.0,0.06381980290943219,0.099,Q2,known_false_reject,1.0
stackoverflow,0.5,13,mogb_minilm,MOGB-Fair,571,3,sharepoint,106,1.0,0.8255695894037035,13,True,,purity_reached,86,303,1,393,90,303,3,1,86,1,0.8255695894037035,1.2029003555425062,False,True,23.307692307692307,6.923076923076923,0.0033003300330033004,0.9555555555555556,0.03125,0.04035664007508212,0.101,Q1-small,known_false_reject,5.0
stackoverflow,0.5,13,mogb_minilm,MOGB-Fair,1156,5,qt,907,1.0,0.7834508588672989,302,True,,purity_reached,87,4,0,147,143,4,56,0,87,0,0.7834508588672989,1.024146456879313,False,False,0.013245033112582781,0.4735099337748344,0.0,0.6083916083916084,0.0,0.04082590333176912,0.0013333333333333333,Q4-large,known_false_reject,4.0
stackoverflow,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,204,3,excel,31,1.0,0.8249416555033288,106,True,,purity_reached,85,168,2,322,154,168,68,1,85,2,20.844352223770976,1.1227166871822818,False,False,1.5849056603773586,1.4528301886792452,0.011904761904761904,0.551948051948052,0.02564102564102564,0.0625,0.056,Q4-large,known_false_reject,4.0
stackoverflow,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,334,3,oracle,61,1.0,0.8333570190136448,315,True,,purity_reached,136,82,1,399,317,82,178,3,136,1,20.64516652888698,1.012228546004781,False,False,0.26031746031746034,1.0063492063492063,0.012195121951219513,0.42902208201892744,0.01282051282051282,0.1,0.027333333333333334,Q4-large,known_false_reject,2.0
stackoverflow,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,387,3,osx,71,1.0,0.8788442935372281,74,True,,purity_reached,518,2342,37,2977,635,2342,116,1,518,37,20.476769151729236,1.188866587843433,False,False,31.64864864864865,8.58108108108108,0.015798462852263023,0.815748031496063,0.47435897435897434,0.38088235294117645,0.7806666666666666,Q4-large,known_false_reject,1.0
stackoverflow,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,551,3,sharepoint,100,1.0,0.8694729798834551,15,True,,purity_reached,86,109,0,196,87,109,1,0,86,0,20.70849625852732,1.175725127400985,False,True,7.266666666666667,5.8,0.0,0.9885057471264368,0.0,0.06323529411764706,0.036333333333333336,Q2,known_false_reject,3.0
stackoverflow,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,664,4,apache,158,1.0,0.8310111113433374,34,True,,purity_reached,71,79,1,175,96,79,24,1,71,1,20.787856615727684,1.1241084102351857,False,False,2.323529411764706,2.823529411764706,0.012658227848101266,0.7395833333333334,0.01282051282051282,0.05220588235294118,0.026333333333333334,Q3,known_false_reject,5.0
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,30,2,cocoa,3,1.0,0.8430645346281355,312,True,,purity_reached,169,413,11,672,259,413,90,0,169,11,0.8430645346281355,1.210297739625899,False,False,1.3237179487179487,0.8301282051282052,0.026634382566585957,0.6525096525096525,0.4230769230769231,0.07838589981447125,0.13766666666666666,Q4-large,known_false_reject,1.0
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,458,3,sharepoint,78,1.0,0.8279619611146867,10,True,,purity_reached,81,282,0,363,81,282,0,0,81,0,0.8279619611146867,1.2706432751776096,False,True,28.2,8.1,0.0,1.0,0.0,0.037569573283859,0.094,Q1-small,known_false_reject,5.0
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,921,4,spring,471,1.0,0.8031678289584753,319,True,,purity_reached,83,17,1,159,142,17,59,0,83,1,0.8031678289584753,1.026461921906672,False,False,0.05329153605015674,0.445141065830721,0.058823529411764705,0.5845070422535211,0.038461538461538464,0.03849721706864564,0.005666666666666667,Q4-large,known_false_reject,4.0
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1018,4,visual-studio,575,1.0,0.8230337331067717,142,True,,purity_reached,94,57,0,192,135,57,41,0,94,0,0.8230337331067717,1.1487736069349441,False,False,0.4014084507042254,0.9507042253521126,0.0,0.6962962962962963,0.0,0.04359925788497217,0.019,Q4-large,known_false_reject,2.0
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1106,5,ajax,637,1.0,0.7814430992979517,278,True,,purity_reached,94,21,4,173,152,21,57,1,94,4,0.7814430992979517,1.0504366910746952,False,False,0.07553956834532374,0.5467625899280576,0.19047619047619047,0.618421052631579,0.15384615384615385,0.04359925788497217,0.007,Q4-large,known_false_reject,3.0
stackoverflow,0.5,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,30,2,cocoa,3,1.0,0.8430645346281355,312,True,,purity_reached,292,1488,21,1943,455,1488,163,0,292,21,20.845194830864905,1.227177715595981,False,False,4.769230769230769,1.4583333333333333,0.014112903225806451,0.6417582417582418,0.3620689655172414,0.20221606648199447,0.496,Q4-large,known_false_reject,1.0
stackoverflow,0.5,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,115,3,apache,12,1.0,0.8311300520386615,52,True,,purity_reached,182,474,2,707,233,474,51,0,182,2,20.86610470146161,1.2055023951433468,False,False,9.115384615384615,4.480769230769231,0.004219409282700422,0.7811158798283262,0.034482758620689655,0.1260387811634349,0.158,Q4-large,known_false_reject,3.0
