method,seed,point,precision,recall,threshold
trainable_k1,87,131,0.8884596813133752,0.6133333333333333,1.1747213483128298
trainable_k1,87,132,0.890249877511024,0.6056666666666667,1.1775291773846475
trainable_k1,87,133,0.8901044256588762,0.5966666666666667,1.18044424278342
trainable_k1,87,134,0.8904593639575972,0.588,1.1831800528596055
trainable_k1,87,135,0.8903126601742696,0.579,1.1861571488726468
trainable_k1,87,136,0.8912024986985945,0.5706666666666667,1.1892759236595676
trainable_k1,87,137,0.8931782125859333,0.563,1.1919437956346317
trainable_k1,87,138,0.8936055883933369,0.5543333333333333,1.1949380729316292
trainable_k1,87,139,0.8935008192244676,0.5453333333333333,1.198743212063069
trainable_k1,87,140,0.8928373126041088,0.536,1.201058292626566
trainable_k1,87,141,0.893845285149633,0.5276666666666666,1.2043691222749242
trainable_k1,87,142,0.893739230327398,0.5186666666666667,1.2078577154791215
trainable_k1,87,143,0.8942139099941555,0.51,1.2110834904287073
trainable_k1,87,144,0.8941106484235574,0.501,1.2141801189979695
trainable_k1,87,145,0.8940036341611145,0.492,1.2170553462534424
trainable_k1,87,146,0.8926588525601481,0.48233333333333334,1.2211707644733547
trainable_k1,87,147,0.8925204274041484,0.47333333333333333,1.2241251947402656
trainable_k1,87,148,0.8936579115951313,0.465,1.2269539263427574
trainable_k1,87,149,0.8948399738732854,0.45666666666666667,1.230740591719758
trainable_k1,87,150,0.894070619586942,0.44733333333333336,1.23512661001693
trainable_k1,87,151,0.8966689326988443,0.43966666666666665,1.2379379674687747
trainable_k1,87,152,0.8959056210964608,0.43033333333333335,1.2421966313762554
trainable_k1,87,153,0.8965272856130404,0.4216666666666667,1.2439400485604524
trainable_k1,87,154,0.894927536231884,0.4116666666666667,1.247730633260512
trainable_k1,87,155,0.8970370370370371,0.4036666666666667,1.2509189087158092
trainable_k1,87,156,0.896969696969697,0.39466666666666667,1.2542530870413733
trainable_k1,87,157,0.896124031007752,0.38533333333333336,1.257889483512121
trainable_k1,87,158,0.8992063492063492,0.37766666666666665,1.2614250869909094
trainable_k1,87,159,0.9008130081300812,0.36933333333333335,1.265479380790723
trainable_k1,87,160,0.9033333333333333,0.36133333333333334,1.268875845995347
trainable_k1,87,161,0.9051282051282051,0.353,1.2720064062618472
trainable_k1,87,162,0.9052631578947369,0.344,1.275729997424809
trainable_k1,87,163,0.9063063063063063,0.3353333333333333,1.279721267867557
trainable_k1,87,164,0.9074074074074074,0.32666666666666666,1.2831038124889826
trainable_k1,87,165,0.9104761904761904,0.31866666666666665,1.287365032213058
trainable_k1,87,166,0.9107843137254902,0.30966666666666665,1.2900364113744773
trainable_k1,87,167,0.9101010101010101,0.30033333333333334,1.2939361528098907
trainable_k1,87,168,0.9125,0.292,1.298074632569679
trainable_k1,87,169,0.9096774193548387,0.282,1.3020704664641656
trainable_k1,87,170,0.9088888888888889,0.27266666666666667,1.3063472339449187
trainable_k1,87,171,0.9091954022988505,0.26366666666666666,1.310091423852276
trainable_k1,87,172,0.9130952380952381,0.25566666666666665,1.3148827621253543
trainable_k1,87,173,0.9123456790123456,0.24633333333333332,1.3187932876212565
trainable_k1,87,174,0.9141025641025641,0.23766666666666666,1.3224878490687435
trainable_k1,87,175,0.92,0.23,1.3258309862530204
trainable_k1,87,176,0.9180555555555555,0.22033333333333333,1.330293059344874
trainable_k1,87,177,0.9144927536231884,0.21033333333333334,1.3348695127366552
trainable_k1,87,178,0.9151515151515152,0.20133333333333334,1.3396008628970175
trainable_k1,87,179,0.9158730158730158,0.19233333333333333,1.343117907061255
trainable_k1,87,180,0.92,0.184,1.3483440730244665
trainable_k1,87,181,0.9228070175438596,0.17533333333333334,1.3533936331285161
trainable_k1,87,182,0.9222222222222223,0.166,1.3599682050157413
trainable_k1,87,183,0.9235294117647059,0.157,1.3646312225304613
trainable_k1,87,184,0.9208333333333333,0.14733333333333334,1.3698847573394772
trainable_k1,87,185,0.9355555555555556,0.14033333333333334,1.3747375629110106
trainable_k1,87,186,0.9452380952380952,0.13233333333333333,1.380392162784991
trainable_k1,87,187,0.941025641025641,0.12233333333333334,1.3875001253486614
trainable_k1,87,188,0.9472222222222222,0.11366666666666667,1.3961835852574678
trainable_k1,87,189,0.9575757575757575,0.10533333333333333,1.4024166882416942
trainable_k1,87,190,0.9566666666666667,0.09566666666666666,1.409612694736818
trainable_k1,87,191,0.9555555555555556,0.086,1.4178071541030086
trainable_k1,87,192,0.95,0.076,1.4274173574509206
trainable_k1,87,193,0.9571428571428572,0.067,1.4373827570121342
trainable_k1,87,194,0.95,0.057,1.4473718594226972
trainable_k1,87,195,0.9466666666666667,0.04733333333333333,1.4575825912317002
trainable_k1,87,196,0.95,0.038,1.4686829216045123
trainable_k1,87,197,0.9555555555555556,0.028666666666666667,1.4807195571704137
trainable_k1,87,198,0.95,0.019,1.5010784788602871
trainable_k1,87,199,0.9333333333333333,0.009333333333333334,1.5279143401565278
trainable_k1,87,200,1.0,0.0,inf
