known_recall,oos_recall,false_accept_rate,false_reject_rate,oos_f1,oos_precision,auroc,aupr_oos,f1_all,f1_k,accuracy,dataset,kir,seed,method,method_label,target_known_recall,diagnostic_threshold,source_prediction_path,diagnostic_only,threshold_source
0.85,0.3546666666666667,0.6453333333333333,0.15,0.4714222419140452,0.702774108322325,,,,,,stackoverflow,0.5,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.066872768135802,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8326666666666667,0.16733333333333333,0.15,0.839946200403497,0.8473541383989145,,,,,,stackoverflow,0.5,100,random_partition,Random partition,0.85,0.9963319643661066,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8313333333333334,0.16866666666666666,0.15,0.8391655450874832,0.8471467391304348,,,,,,stackoverflow,0.5,100,single_centroid,Frozen single centroid,0.85,0.9981410227815184,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.9376666666666666,0.06233333333333333,0.15,0.8982915535685774,0.8620901011339258,,,,,,stackoverflow,0.5,100,trainable_k1,Trainable MiniLM K=1,0.85,1.018375329528025,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.4483333333333333,0.5516666666666666,0.1,0.5791173304628633,0.817629179331307,,,,,,stackoverflow,0.5,100,fixed_k2,Frozen fixed K=2,0.9,1.0148541643562474,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5583333333333333,0.44166666666666665,0.1,0.6733668341708543,0.8481012658227848,,,,,,stackoverflow,0.5,100,mogb_minilm,MOGB-MiniLM,0.9,1.2884965867490197,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.643,0.357,0.1,0.7378083763625932,0.8654104979811574,,,,,,stackoverflow,0.5,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.2208892602505763,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.17033333333333334,0.8296666666666667,0.1,0.26817108370506426,0.6300863131935882,,,,,,stackoverflow,0.5,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.0868061995895242,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6906666666666667,0.30933333333333335,0.1,0.7714072970960536,0.8735244519392917,,,,,,stackoverflow,0.5,100,random_partition,Random partition,0.9,1.0131516388993018,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6773333333333333,0.32266666666666666,0.1,0.7621905476369092,0.8713550600343053,,,,,,stackoverflow,0.5,100,single_centroid,Frozen single centroid,0.9,1.0155402154997073,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.8196666666666667,0.18033333333333335,0.1,0.8539677027261677,0.891264951069228,,,,,,stackoverflow,0.5,100,trainable_k1,Trainable MiniLM K=1,0.9,1.083059816618188,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.18933333333333333,0.8106666666666666,0.05,0.3055406132329209,0.7910863509749304,,,,,,stackoverflow,0.5,100,fixed_k2,Frozen fixed K=2,0.95,1.037053106284262,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.298,0.702,0.05,0.4421364985163205,0.8563218390804598,,,,,,stackoverflow,0.5,100,mogb_minilm,MOGB-MiniLM,0.95,1.33877515033259,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.43633333333333335,0.5636666666666666,0.05,0.5871271585557299,0.8971898560657985,,,,,,stackoverflow,0.5,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.2528184046147488,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.052,0.948,0.05,0.09437386569872959,0.5098039215686274,,,,,,stackoverflow,0.5,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.133206339158553,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.3496666666666667,0.6503333333333333,0.05,0.49964277208859253,0.8748957464553795,,,,,,stackoverflow,0.5,100,random_partition,Random partition,0.95,1.038025429017222,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.314,0.686,0.05,0.4604105571847507,0.8626373626373627,,,,,,stackoverflow,0.5,100,single_centroid,Frozen single centroid,0.95,1.0410056001709471,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.62,0.38,0.05,0.7425149700598802,0.9253731343283582,,,,,,stackoverflow,0.5,100,trainable_k1,Trainable MiniLM K=1,0.95,1.140858265715128,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.7173333333333334,0.2826666666666667,0.25,0.7292443239579803,0.7415575465196417,,,,,,stackoverflow,0.5,123,fixed_k2,Frozen fixed K=2,0.75,0.9762373612757252,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.642,0.358,0.25,0.678646934460888,0.7197309417040358,,,,,,stackoverflow,0.5,123,mogb_minilm,MOGB-MiniLM,0.75,1.2499185462843942,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.6526666666666666,0.3473333333333333,0.25,0.6860546601261388,0.7230428360413589,,,,,,stackoverflow,0.5,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.2030915920656124,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.579,0.421,0.25,0.6331328594860579,0.6984318455971049,,,,,,stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.0337081358249105,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.839,0.161,0.25,0.8032551460028722,0.7704315886134068,,,,,,stackoverflow,0.5,123,random_partition,Random partition,0.75,0.9744335462903264,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.837,0.163,0.25,0.8021082894106373,0.7700091996320148,,,,,,stackoverflow,0.5,123,single_centroid,Frozen single centroid,0.75,0.9760567406942884,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9653333333333334,0.034666666666666665,0.25,0.8715016551309058,0.7942951179374658,,,,,,stackoverflow,0.5,123,trainable_k1,Trainable MiniLM K=1,0.75,0.8520748793972001,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.553,0.447,0.15,0.6494421608925426,0.786628733997155,,,,,,stackoverflow,0.5,123,fixed_k2,Frozen fixed K=2,0.85,0.9942939412447792,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.38433333333333336,0.6156666666666667,0.15,0.5009776232891593,0.7192763568309419,,,,,,stackoverflow,0.5,123,mogb_minilm,MOGB-MiniLM,0.85,1.304455229812551,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.4053333333333333,0.5946666666666667,0.15,0.5212173167595371,0.7298919567827131,,,,,,stackoverflow,0.5,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.232007140831156,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.346,0.654,0.15,0.4625668449197861,0.6975806451612904,,,,,,stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.0547955682985473,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7093333333333334,0.2906666666666667,0.15,0.7629974901398351,0.8254460822342902,,,,,,stackoverflow,0.5,123,random_partition,Random partition,0.85,0.9924475385074808,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7086666666666667,0.29133333333333333,0.15,0.7625538020086083,0.8253105590062112,,,,,,stackoverflow,0.5,123,single_centroid,Frozen single centroid,0.85,0.9945646860481148,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8966666666666666,0.10333333333333333,0.15,0.8762214983713354,0.856687898089172,,,,,,stackoverflow,0.5,123,trainable_k1,Trainable MiniLM K=1,0.85,1.01990441638816,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.4046666666666667,0.5953333333333334,0.1,0.5378821444395215,0.8018494055482166,,,,,,stackoverflow,0.5,123,fixed_k2,Frozen fixed K=2,0.9,1.0067599435180767,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.25666666666666665,0.7433333333333333,0.1,0.3783783783783784,0.719626168224299,,,,,,stackoverflow,0.5,123,mogb_minilm,MOGB-MiniLM,0.9,1.347832743851948,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.2946666666666667,0.7053333333333334,0.1,0.4225621414913958,0.7466216216216216,,,,,,stackoverflow,0.5,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.2457303513218918,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.216,0.784,0.1,0.3282674772036474,0.6835443037974683,,,,,,stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.0692181924376591,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5783333333333334,0.4216666666666667,0.1,0.689175769612711,0.8525798525798526,,,,,,stackoverflow,0.5,123,random_partition,Random partition,0.9,1.00421504860448,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5916666666666667,0.4083333333333333,0.1,0.6995073891625616,0.8554216867469879,,,,,,stackoverflow,0.5,123,single_centroid,Frozen single centroid,0.9,1.0051871194205115,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.7336666666666667,0.2663333333333333,0.1,0.8002181421559716,0.8800479808076769,,,,,,stackoverflow,0.5,123,trainable_k1,Trainable MiniLM K=1,0.9,1.1365656460544251,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.21766666666666667,0.7823333333333333,0.05,0.34341309492505917,0.813200498132005,,,,,,stackoverflow,0.5,123,fixed_k2,Frozen fixed K=2,0.95,1.024476406333045,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.125,0.875,0.05,0.2127659574468085,0.7142857142857143,,,,,,stackoverflow,0.5,123,mogb_minilm,MOGB-MiniLM,0.95,1.403152965213076,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.153,0.847,0.05,0.2543640897755611,0.7536945812807881,,,,,,stackoverflow,0.5,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.2650957909730267,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.09533333333333334,0.9046666666666666,0.05,0.16647264260768335,0.6559633027522935,,,,,,stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.108417626167178,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.36666666666666664,0.6333333333333333,0.05,0.5176470588235295,0.88,,,,,,stackoverflow,0.5,123,random_partition,Random partition,0.95,1.0222851966805548,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.3443333333333333,0.6556666666666666,0.05,0.49390389672483864,0.8732037193575655,,,,,,stackoverflow,0.5,123,single_centroid,Frozen single centroid,0.95,1.025779568049415,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.42,0.58,0.05,0.5714285714285714,0.8936170212765957,,,,,,stackoverflow,0.5,123,trainable_k1,Trainable MiniLM K=1,0.95,1.250434088846372,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.6586666666666666,0.3413333333333333,0.25,0.5469139219485193,0.46758163748225273,,,,,,stackoverflow,0.75,13,fixed_k2,Frozen fixed K=2,0.75,0.9733949573979922,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.7773333333333333,0.22266666666666668,0.25,0.6151411237140596,0.5089480576167612,,,,,,stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,0.75,1.272523533397774,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.6826666666666666,0.31733333333333336,0.25,0.5612496574403947,0.47650069799906936,,,,,,stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.2233438394860057,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.4766666666666667,0.5233333333333333,0.25,0.4281437125748503,0.38858695652173914,,,,,,stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.03110189606492,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.836,0.164,0.25,0.6465583913379737,0.5271122320302648,,,,,,stackoverflow,0.75,13,random_partition,Random partition,0.75,0.9695893341680988,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.84,0.16,0.25,0.6486486486486487,0.5283018867924528,,,,,,stackoverflow,0.75,13,single_centroid,Frozen single centroid,0.75,0.9712172283750397,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9773333333333334,0.02266666666666667,0.25,0.7166951845514544,0.5658047086067155,,,,,,stackoverflow,0.75,13,trainable_k1,Trainable MiniLM K=1,0.75,0.8651538135084481,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_13/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.4726666666666667,0.5273333333333333,0.15,0.49167822468793343,0.5122832369942196,,,,,,stackoverflow,0.75,13,fixed_k2,Frozen fixed K=2,0.85,0.990755724346335,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.4866666666666667,0.5133333333333333,0.15,0.5025817555938038,0.5195729537366548,,,,,,stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,0.85,1.3372135442818345,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.3233333333333333,0.6766666666666666,0.15,0.36466165413533835,0.41810344827586204,,,,,,stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.2666545508137823,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.29533333333333334,0.7046666666666667,0.15,0.3384262796027502,0.3962432915921288,,,,,,stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.0548030913847235,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.6746666666666666,0.3253333333333333,0.15,0.6350800125509883,0.5998814463544754,,,,,,stackoverflow,0.75,13,random_partition,Random partition,0.85,0.990200494435736,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.6626666666666666,0.3373333333333333,0.15,0.6273272325654781,0.5955662073097663,,,,,,stackoverflow,0.75,13,single_centroid,Frozen single centroid,0.85,0.9919190975548604,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.918,0.082,0.15,0.7753378378378378,0.6710526315789473,,,,,,stackoverflow,0.75,13,trainable_k1,Trainable MiniLM K=1,0.85,1.01673662329565,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_13/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.36733333333333335,0.6326666666666667,0.1,0.44062375049980007,0.5504495504495505,,,,,,stackoverflow,0.75,13,fixed_k2,Frozen fixed K=2,0.9,1.0031126717383665,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
